user_id,job_id,rating_explicite,commentaire_texte_anglais
user_326,job_429,5.0,Excellent service for Traditional music performance. Very professional and punctual.
user_249,job_319,5.0,The quality of work was outstanding. I'll definitely hire again for University exam preparation.
user_424,job_341,,
user_213,job_480,3.0,Average work for digital services. Could improve on timeliness.
user_48,job_257,2.0,Completed the job as required. Standard events & celebrations service.
user_831,job_44,,
user_807,job_153,3.0,Completed the job as required. Standard agriculture & gardening service.
user_492,job_420,4.0,
user_601,job_204,5.0,The quality of work was outstanding. I'll definitely hire again for Plant care.
user_98,job_347,4.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_662,job_235,,
user_258,job_264,,
user_460,job_188,4.0,
user_156,job_266,4.0,Very pleased with the results. Expert in Home appliance repair with fair pricing.
user_519,job_13,,
user_30,job_430,,
user_887,job_327,,
user_52,job_376,5.0,
user_32,job_233,5.0,
user_675,job_398,,
user_561,job_262,2.0,Acceptable service in In Salah. Some minor issues but overall okay.
user_574,job_493,4.0,
user_510,job_439,3.0,
user_3,job_137,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_320,job_440,1.0,
user_28,job_241,4.0,The quality of work was outstanding. I'll definitely hire again for Video editing.
user_363,job_239,,
user_244,job_133,,
user_609,job_97,3.0,Average work for digital services. Could improve on timeliness.
user_304,job_354,4.0,The quality of work was outstanding. I'll definitely hire again for Traditional carpet making.
user_752,job_288,4.0,Great work in Batna! Would recommend to others looking for agriculture & gardening services.
user_82,job_91,4.0,
user_171,job_22,,
user_764,job_426,3.0,Reasonable quality work. Some aspects of the Traditional music performance could be better.
user_989,job_324,3.0,Acceptable service in Tizi Ouzou. Some minor issues but overall okay.
user_333,job_346,,
user_622,job_160,5.0,Very pleased with the results. Expert in Garden maintenance with fair pricing.
user_566,job_244,,
user_217,job_214,3.0,
user_648,job_117,3.0,The Massage therapy service was adequate. Nothing exceptional but got the job done.
user_740,job_202,4.0,
user_405,job_448,3.0,
user_693,job_167,5.0,
user_52,job_172,5.0,
user_713,job_370,5.0,
user_604,job_154,,
user_423,job_135,4.0,Excellent communication and service. Best teaching & education professional in Oran.
user_774,job_499,4.0,
user_492,job_87,,
user_395,job_88,4.0,Excellent communication and service. Best beauty & wellness professional in Tissemsilt.
user_843,job_435,5.0,
user_105,job_176,3.0,Average work for transportation. Could improve on timeliness.
user_652,job_340,5.0,
user_340,job_390,1.0,The service was below expectations. Delays and communication problems.
user_549,job_493,,
user_264,job_182,4.0,
user_96,job_87,5.0,
user_655,job_197,5.0,Excellent service for Private math tutoring. Very professional and punctual.
user_580,job_268,2.0,
user_844,job_365,,
user_373,job_133,4.0,Great work in El Oued! Would recommend to others looking for teaching & education services.
user_959,job_379,4.0,The quality of work was outstanding. I'll definitely hire again for Car mechanics.
user_598,job_234,1.0,
user_226,job_40,4.0,
user_170,job_346,5.0,
user_391,job_151,5.0,Very satisfied with the Traditional pastry making service. Fast and efficient.
user_361,job_251,5.0,Great work in Adrar! Would recommend to others looking for teaching & education services.
user_425,job_491,,
user_366,job_250,3.0,Fair price for the quality. Average digital services service provider in Mila.
user_29,job_409,,
user_402,job_66,,
user_577,job_463,1.0,Very late and poor quality work. Avoid for food & cuisine needs.
user_605,job_23,,
user_429,job_383,3.0,Fair price for the quality. Average transportation service provider in Skikda.
user_446,job_10,,
user_335,job_234,,
user_655,job_372,2.0,Average work for handcrafts. Could improve on timeliness.
user_680,job_349,,
user_861,job_378,,
user_805,job_3,2.0,The Airport pickup service was adequate. Nothing exceptional but got the job done.
user_463,job_244,3.0,
user_204,job_359,1.0,Very late and poor quality work. Avoid for home services needs.
user_722,job_113,4.0,
user_102,job_186,2.0,Average work for beauty & wellness. Could improve on timeliness.
user_330,job_192,,
user_610,job_382,,
user_627,job_268,5.0,Excellent communication and service. Best agriculture & gardening professional in Ouled Djellal.
user_767,job_84,3.0,Acceptable service in Béni Abbès. Some minor issues but overall okay.
user_80,job_204,1.0,
user_5,job_140,,
user_883,job_213,4.0,Excellent communication and service. Best handcrafts professional in Bouira.
user_191,job_352,,
user_557,job_132,5.0,Excellent communication and service. Best events & celebrations professional in Djelfa.
user_280,job_268,5.0,Professional and courteous. Completed the Garden maintenance work perfectly.
user_99,job_12,5.0,Exceptional skills in events & celebrations. The job was completed ahead of schedule.
user_143,job_258,5.0,Excellent service for E-commerce setup. Very professional and punctual.
user_612,job_225,2.0,
user_959,job_417,5.0,Great work in Touggourt! Would recommend to others looking for food & cuisine services.
user_175,job_307,5.0,Excellent service for Catering for special events. Very professional and punctual.
user_975,job_453,5.0,Professional and courteous. Completed the Plant care work perfectly.
user_799,job_10,,
user_29,job_340,5.0,Excellent service for Makeup services. Very professional and punctual.
user_666,job_199,4.0,The quality of work was outstanding. I'll definitely hire again for Manicure & pedicure.
user_672,job_60,1.0,Very late and poor quality work. Avoid for beauty & wellness needs.
user_871,job_387,5.0,Excellent communication and service. Best agriculture & gardening professional in Mostaganem.
user_928,job_416,4.0,Excellent service for E-commerce setup. Very professional and punctual.
user_158,job_301,5.0,Exceptional skills in digital services. The job was completed ahead of schedule.
user_905,job_381,3.0,
user_754,job_293,3.0,The Traditional dress sewing service was adequate. Nothing exceptional but got the job done.
user_807,job_328,3.0,Fair price for the quality. Average home services service provider in Ouargla.
user_77,job_15,4.0,Professional and courteous. Completed the Electrical installations work perfectly.
user_881,job_51,,
user_121,job_57,,
user_404,job_31,3.0,
user_701,job_461,5.0,Excellent service for Massage therapy. Very professional and punctual.
user_73,job_285,4.0,
user_686,job_131,2.0,Acceptable service in Tipaza. Some minor issues but overall okay.
user_807,job_39,3.0,Acceptable service in Biskra. Some minor issues but overall okay.
user_648,job_427,3.0,The Leather crafting service was adequate. Nothing exceptional but got the job done.
user_101,job_281,5.0,
user_386,job_111,1.0,Unprofessional approach to the Graphic design job. Wouldn't hire again.
user_399,job_6,,
user_246,job_189,,
user_629,job_422,5.0,Excellent service for Air conditioner maintenance. Very professional and punctual.
user_342,job_234,3.0,Decent work but took longer than expected for Traditional dress sewing completion.
user_517,job_226,4.0,Very pleased with the results. Expert in Garden maintenance with fair pricing.
user_80,job_215,4.0,
user_182,job_260,5.0,Very satisfied with the Furniture assembly service. Fast and efficient.
user_909,job_135,5.0,
user_974,job_449,,
user_717,job_139,4.0,
user_773,job_0,3.0,
user_103,job_241,4.0,
user_127,job_60,4.0,
user_780,job_224,4.0,
user_925,job_216,,
user_53,job_213,4.0,Very satisfied with the Leather crafting service. Fast and efficient.
user_424,job_108,5.0,
user_311,job_405,5.0,Excellent service for Car mechanics. Very professional and punctual.
user_343,job_267,4.0,Very satisfied with the French language lessons service. Fast and efficient.
user_84,job_77,4.0,Very pleased with the results. Expert in Home chef services with fair pricing.
user_850,job_375,4.0,Very pleased with the results. Expert in Mobile app development with fair pricing.
user_490,job_169,5.0,Excellent communication and service. Best food & cuisine professional in Biskra.
user_718,job_194,4.0,
user_845,job_197,3.0,
user_881,job_144,2.0,Service was as expected. Neither impressive nor disappointing.
user_76,job_483,4.0,
user_289,job_444,2.0,
user_584,job_365,3.0,Average work for teaching & education. Could improve on timeliness.
user_126,job_366,4.0,
user_460,job_344,4.0,
user_829,job_266,5.0,Great work in Ghardaïa! Would recommend to others looking for maintenance & repairs services.
user_665,job_32,4.0,
user_352,job_433,4.0,Excellent communication and service. Best maintenance & repairs professional in In Salah.
user_649,job_123,4.0,Excellent service for Intercity transport. Very professional and punctual.
user_697,job_466,5.0,Professional and courteous. Completed the Wood crafting work perfectly.
user_717,job_114,3.0,The Jewelry making service was adequate. Nothing exceptional but got the job done.
user_85,job_328,,
user_201,job_182,,
user_754,job_65,,
user_320,job_314,2.0,Completed the job as required. Standard beauty & wellness service.
user_648,job_67,3.0,Acceptable service in El M'Ghair. Some minor issues but overall okay.
user_849,job_221,5.0,Excellent communication and service. Best transportation professional in Médéa.
user_458,job_44,3.0,
user_51,job_399,2.0,
user_501,job_224,,
user_257,job_427,4.0,Excellent service for Leather crafting. Very professional and punctual.
user_736,job_22,4.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_602,job_4,,
user_133,job_304,4.0,
user_709,job_450,4.0,Excellent service for French language lessons. Very professional and punctual.
user_27,job_105,5.0,
user_672,job_403,4.0,The quality of work was outstanding. I'll definitely hire again for Computer skills training.
user_707,job_459,,
user_647,job_206,,
user_870,job_112,4.0,Excellent communication and service. Best handcrafts professional in Illizi.
user_401,job_192,,
user_7,job_143,2.0,
user_570,job_235,4.0,Very pleased with the results. Expert in Logo design with fair pricing.
user_859,job_460,5.0,
user_651,job_450,5.0,Very satisfied with the French language lessons service. Fast and efficient.
user_176,job_25,,
user_193,job_271,,
user_173,job_139,4.0,Professional and courteous. Completed the Electronics repair work perfectly.
user_907,job_382,4.0,Very pleased with the results. Expert in Event decoration with fair pricing.
user_87,job_485,,
user_700,job_296,5.0,The quality of work was outstanding. I'll definitely hire again for Olive harvesting.
user_491,job_67,5.0,
user_994,job_379,,
user_364,job_347,1.0,Didn't complete the Massage therapy job properly. Had to find someone else.
user_327,job_83,5.0,Professional and courteous. Completed the City tours work perfectly.
user_944,job_59,,
user_853,job_32,4.0,
user_752,job_33,4.0,Professional and courteous. Completed the Makeup services work perfectly.
user_162,job_84,4.0,Very pleased with the results. Expert in Science tutoring with fair pricing.
user_517,job_234,4.0,Very pleased with the results. Expert in Traditional dress sewing with fair pricing.
user_546,job_205,5.0,Very satisfied with the Traditional carpet making service. Fast and efficient.
user_662,job_254,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_775,job_218,3.0,Fair price for the quality. Average beauty & wellness service provider in Laghouat.
user_450,job_19,4.0,
user_106,job_300,5.0,The quality of work was outstanding. I'll definitely hire again for Painting services.
user_66,job_294,3.0,
user_840,job_31,4.0,Very pleased with the results. Expert in Wood crafting with fair pricing.
user_765,job_150,4.0,Professional and courteous. Completed the Social media management work perfectly.
user_547,job_111,,
user_446,job_297,3.0,
user_844,job_36,,
user_587,job_460,,
user_349,job_487,3.0,The Pottery services service was adequate. Nothing exceptional but got the job done.
user_256,job_266,4.0,
user_338,job_33,,
user_954,job_34,5.0,
user_603,job_139,4.0,
user_231,job_237,3.0,Completed the job as required. Standard home services service.
user_672,job_303,3.0,The Home chef services service was adequate. Nothing exceptional but got the job done.
user_391,job_443,,
user_952,job_96,,
user_919,job_282,,
user_52,job_366,4.0,Professional and courteous. Completed the Science tutoring work perfectly.
user_564,job_355,5.0,Professional and courteous. Completed the Wedding planning work perfectly.
user_133,job_207,2.0,
user_584,job_76,3.0,Fair price for the quality. Average beauty & wellness service provider in Aïn Defla.
user_396,job_219,3.0,The Car mechanics service was adequate. Nothing exceptional but got the job done.
user_760,job_304,,
user_279,job_49,,
user_370,job_212,1.0,Very late and poor quality work. Avoid for beauty & wellness needs.
user_689,job_183,5.0,
user_706,job_271,1.0,Unsatisfactory result for Video editing. Several problems after completion.
user_326,job_316,4.0,
user_894,job_59,3.0,
user_438,job_477,1.0,Unsatisfactory result for Social media management. Several problems after completion.
user_438,job_133,,
user_359,job_100,2.0,Fair price for the quality. Average handcrafts service provider in Tindouf.
user_816,job_200,,
user_548,job_187,4.0,
user_873,job_36,4.0,
user_620,job_310,3.0,
user_200,job_431,3.0,
user_123,job_190,,
user_222,job_294,5.0,
user_957,job_275,4.0,Exceptional skills in digital services. The job was completed ahead of schedule.
user_769,job_178,1.0,Disappointed with the Traditional hamam services service. Many issues left unresolved.
user_912,job_469,,
user_691,job_197,5.0,
user_196,job_237,4.0,Professional and courteous. Completed the Housekeeping work perfectly.
user_570,job_382,,
user_912,job_15,,
user_27,job_472,3.0,Service was as expected. Neither impressive nor disappointing.
user_940,job_23,,
user_797,job_478,5.0,Exceptional skills in handcrafts. The job was completed ahead of schedule.
user_139,job_326,,
user_944,job_406,4.0,Great work in In Guezzam! Would recommend to others looking for handcrafts services.
user_248,job_227,,
user_199,job_233,4.0,
user_598,job_68,5.0,
user_304,job_118,,
user_370,job_132,3.0,
user_735,job_310,,
user_697,job_65,2.0,Average work for teaching & education. Could improve on timeliness.
user_103,job_498,4.0,Very pleased with the results. Expert in Wood crafting with fair pricing.
user_982,job_19,,
user_516,job_158,3.0,
user_578,job_175,2.0,
user_798,job_426,4.0,
user_920,job_255,,
user_175,job_16,4.0,Very satisfied with the Catering services service. Fast and efficient.
user_655,job_321,,
user_96,job_224,5.0,
user_497,job_403,,
user_368,job_206,5.0,The quality of work was outstanding. I'll definitely hire again for Cooking lessons.
user_905,job_391,,
user_853,job_210,5.0,Very satisfied with the Home chef services service. Fast and efficient.
user_881,job_232,,
user_999,job_411,,
user_882,job_163,,
user_296,job_192,4.0,
user_311,job_282,4.0,
user_846,job_426,4.0,
user_724,job_460,4.0,
user_91,job_211,1.0,Unprofessional approach to the Traditional bread baking job. Wouldn't hire again.
user_357,job_287,1.0,
user_63,job_190,5.0,The quality of work was outstanding. I'll definitely hire again for Traditional carpet making.
user_380,job_82,,
user_753,job_421,,
user_322,job_212,5.0,The quality of work was outstanding. I'll definitely hire again for Manicure & pedicure.
user_304,job_428,5.0,
user_841,job_190,4.0,Very pleased with the results. Expert in Traditional carpet making with fair pricing.
user_432,job_19,4.0,The quality of work was outstanding. I'll definitely hire again for Furniture assembly.
user_743,job_292,5.0,Very pleased with the results. Expert in Electronics repair with fair pricing.
user_61,job_40,4.0,
user_777,job_249,,
user_405,job_240,,
user_761,job_128,,
user_703,job_93,4.0,Professional and courteous. Completed the Traditional bread baking work perfectly.
user_872,job_400,,
user_178,job_191,5.0,
user_468,job_220,3.0,
user_780,job_401,,
user_878,job_416,5.0,Excellent communication and service. Best digital services professional in Illizi.
user_952,job_425,4.0,Excellent communication and service. Best handcrafts professional in Batna.
user_763,job_145,3.0,Service was as expected. Neither impressive nor disappointing.
user_399,job_123,3.0,Service was as expected. Neither impressive nor disappointing.
user_444,job_460,,
user_24,job_487,5.0,
user_727,job_270,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_224,job_326,4.0,
user_427,job_446,,
user_100,job_233,,
user_856,job_88,1.0,Unprofessional approach to the Massage therapy job. Wouldn't hire again.
user_522,job_79,,
user_619,job_119,4.0,Very pleased with the results. Expert in Airport pickup with fair pricing.
user_625,job_136,,
user_319,job_209,3.0,Acceptable service in Tiaret. Some minor issues but overall okay.
user_107,job_476,,
user_973,job_429,4.0,Excellent service for Traditional music performance. Very professional and punctual.
user_489,job_102,,
user_110,job_160,5.0,Excellent service for Garden maintenance. Very professional and punctual.
user_710,job_10,5.0,Professional and courteous. Completed the Massage therapy work perfectly.
user_97,job_292,5.0,Excellent communication and service. Best maintenance & repairs professional in Tébessa.
user_785,job_7,3.0,
user_552,job_350,4.0,Great work in Saïda! Would recommend to others looking for digital services services.
user_386,job_419,3.0,Acceptable service in Khenchela. Some minor issues but overall okay.
user_290,job_473,5.0,
user_344,job_256,3.0,
user_501,job_206,2.0,
user_545,job_373,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_696,job_199,4.0,
user_623,job_355,3.0,
user_360,job_376,,
user_799,job_360,4.0,Excellent communication and service. Best handcrafts professional in Ghardaïa.
user_626,job_144,5.0,
user_404,job_241,2.0,
user_405,job_66,,
user_362,job_210,5.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_793,job_389,5.0,
user_586,job_498,5.0,
user_131,job_342,4.0,
user_731,job_203,4.0,
user_101,job_234,4.0,
user_480,job_245,2.0,
user_152,job_218,,
user_706,job_241,,
user_452,job_495,4.0,Excellent service for Home appliance repair. Very professional and punctual.
user_464,job_483,3.0,
user_484,job_198,,
user_489,job_99,,
user_861,job_330,5.0,
user_789,job_38,3.0,Completed the job as required. Standard food & cuisine service.
user_14,job_423,,
user_847,job_185,3.0,
user_60,job_41,2.0,Average work for transportation. Could improve on timeliness.
user_66,job_240,4.0,Excellent communication and service. Best beauty & wellness professional in Batna.
user_780,job_376,5.0,The quality of work was outstanding. I'll definitely hire again for Computer maintenance.
user_343,job_462,3.0,
user_233,job_49,2.0,
user_849,job_328,,
user_69,job_305,3.0,
user_687,job_454,,
user_569,job_91,2.0,
user_652,job_156,5.0,The quality of work was outstanding. I'll definitely hire again for Manicure & pedicure.
user_775,job_212,5.0,
user_284,job_304,5.0,Excellent service for Airport pickup. Very professional and punctual.
user_687,job_212,,
user_209,job_475,3.0,
user_118,job_345,5.0,
user_297,job_131,5.0,Great work in Tipaza! Would recommend to others looking for home services services.
user_754,job_53,,
user_668,job_434,4.0,
user_513,job_359,,
user_503,job_423,,
user_891,job_92,,
user_510,job_340,2.0,
user_978,job_477,3.0,Completed the job as required. Standard digital services service.
user_344,job_451,,
user_993,job_108,3.0,
user_125,job_412,4.0,
user_366,job_130,,
user_27,job_424,,
user_449,job_122,2.0,The Traditional carpet making service was adequate. Nothing exceptional but got the job done.
user_983,job_83,4.0,
user_525,job_361,,
user_394,job_460,5.0,
user_834,job_255,1.0,The service was below expectations. Delays and communication problems.
user_803,job_114,4.0,Exceptional skills in handcrafts. The job was completed ahead of schedule.
user_733,job_488,4.0,Very satisfied with the Fruit picking service. Fast and efficient.
user_12,job_284,2.0,Fair price for the quality. Average digital services service provider in Aïn Defla.
user_746,job_340,5.0,
user_66,job_447,4.0,
user_716,job_409,5.0,Excellent service for Traditional carpet making. Very professional and punctual.
user_504,job_289,4.0,Very satisfied with the Agricultural consulting service. Fast and efficient.
user_725,job_371,,
user_842,job_178,,
user_239,job_441,1.0,
user_808,job_4,5.0,Excellent service for Furniture transport. Very professional and punctual.
user_429,job_273,2.0,
user_425,job_13,3.0,
user_19,job_455,5.0,Very satisfied with the Garden maintenance service. Fast and efficient.
user_929,job_306,4.0,Excellent communication and service. Best teaching & education professional in Tébessa.
user_638,job_310,,
user_495,job_376,,
user_537,job_315,4.0,Excellent service for Traditional dress sewing. Very professional and punctual.
user_644,job_298,,
user_544,job_484,3.0,
user_169,job_154,,
user_342,job_462,,
user_351,job_113,2.0,
user_813,job_272,5.0,Excellent service for Bicycle repair. Very professional and punctual.
user_763,job_387,5.0,Excellent service for Irrigation system installation. Very professional and punctual.
user_844,job_390,,
user_728,job_385,4.0,Excellent communication and service. Best handcrafts professional in Batna.
user_755,job_301,4.0,
user_668,job_60,5.0,
user_461,job_472,,
user_596,job_237,3.0,Average work for home services. Could improve on timeliness.
user_346,job_126,5.0,
user_627,job_418,4.0,Very pleased with the results. Expert in Manicure & pedicure with fair pricing.
user_343,job_64,4.0,
user_656,job_171,4.0,Great work in Khenchela! Would recommend to others looking for events & celebrations services.
user_630,job_237,5.0,Exceptional skills in home services. The job was completed ahead of schedule.
user_201,job_102,4.0,Great work in Blida! Would recommend to others looking for events & celebrations services.
user_571,job_312,3.0,
user_885,job_51,,
user_266,job_166,4.0,Exceptional skills in digital services. The job was completed ahead of schedule.
user_551,job_19,3.0,
user_959,job_154,,
user_142,job_40,,
user_574,job_68,,
user_577,job_222,3.0,Completed the job as required. Standard home services service.
user_169,job_5,4.0,Excellent communication and service. Best beauty & wellness professional in El Tarf.
user_15,job_79,1.0,
user_362,job_179,3.0,Decent work but took longer than expected for Irrigation system installation completion.
user_196,job_198,3.0,Decent work but took longer than expected for Home appliance repair completion.
user_711,job_65,5.0,Professional and courteous. Completed the Science tutoring work perfectly.
user_521,job_480,,
user_596,job_118,,
user_227,job_451,,
user_95,job_285,5.0,
user_617,job_64,4.0,Professional and courteous. Completed the French language lessons work perfectly.
user_615,job_21,4.0,Professional and courteous. Completed the Traditional carpet making work perfectly.
user_653,job_465,4.0,
user_480,job_64,,
user_296,job_177,5.0,The quality of work was outstanding. I'll definitely hire again for Traditional dress sewing.
user_782,job_330,3.0,
user_338,job_54,,
user_419,job_1,2.0,Fair price for the quality. Average maintenance & repairs service provider in Adrar.
user_979,job_419,1.0,
user_184,job_181,5.0,
user_282,job_492,,
user_503,job_2,,
user_904,job_190,5.0,
user_163,job_227,5.0,Professional and courteous. Completed the Electronics repair work perfectly.
user_147,job_55,3.0,
user_923,job_434,,
user_737,job_46,,
user_485,job_305,,
user_784,job_79,3.0,The Homemade couscous service was adequate. Nothing exceptional but got the job done.
user_424,job_278,4.0,Excellent service for Home appliance repair. Very professional and punctual.
user_914,job_251,1.0,The service was below expectations. Delays and communication problems.
user_916,job_58,,
user_351,job_300,,
user_652,job_346,4.0,
user_764,job_137,4.0,
user_454,job_455,3.0,Reasonable quality work. Some aspects of the Garden maintenance could be better.
user_791,job_285,4.0,Very pleased with the results. Expert in Airport pickup with fair pricing.
user_14,job_45,4.0,
user_704,job_243,5.0,Very satisfied with the Cooking lessons service. Fast and efficient.
user_429,job_232,,
user_852,job_465,3.0,Acceptable service in Béchar. Some minor issues but overall okay.
user_454,job_477,3.0,
user_117,job_234,4.0,Very satisfied with the Traditional dress sewing service. Fast and efficient.
user_993,job_441,4.0,The quality of work was outstanding. I'll definitely hire again for Website development.
user_235,job_223,5.0,The quality of work was outstanding. I'll definitely hire again for Social media management.
user_943,job_193,5.0,The quality of work was outstanding. I'll definitely hire again for Smartphone repair.
user_666,job_226,3.0,Completed the job as required. Standard agriculture & gardening service.
user_877,job_483,3.0,Acceptable service in M'Sila. Some minor issues but overall okay.
user_975,job_182,,
user_824,job_346,,
user_558,job_57,,
user_712,job_392,,
user_22,job_75,,
user_618,job_229,3.0,Fair price for the quality. Average events & celebrations service provider in M'Sila.
user_612,job_217,4.0,Great work in Bordj Bou Arréridj! Would recommend to others looking for transportation services.
user_341,job_175,,
user_544,job_185,1.0,
user_987,job_136,,
user_788,job_114,4.0,
user_908,job_102,5.0,Great work in Blida! Would recommend to others looking for events & celebrations services.
user_581,job_341,4.0,Exceptional skills in beauty & wellness. The job was completed ahead of schedule.
user_510,job_159,,
user_976,job_410,5.0,Very satisfied with the Plumbing repairs service. Fast and efficient.
user_784,job_161,1.0,
user_989,job_53,4.0,Exceptional skills in home services. The job was completed ahead of schedule.
user_595,job_313,3.0,
user_568,job_443,5.0,Excellent communication and service. Best transportation professional in Jijel.
user_20,job_327,4.0,
user_984,job_20,,
user_260,job_363,5.0,Great work in Tissemsilt! Would recommend to others looking for home services services.
user_50,job_479,4.0,The quality of work was outstanding. I'll definitely hire again for Cooking lessons.
user_799,job_173,,
user_739,job_253,4.0,Professional and courteous. Completed the Logo design work perfectly.
user_977,job_279,4.0,Very pleased with the results. Expert in Air conditioner maintenance with fair pricing.
user_107,job_83,4.0,Great work in Ouled Djellal! Would recommend to others looking for transportation services.
user_955,job_104,3.0,Acceptable service in Chlef. Some minor issues but overall okay.
user_369,job_26,5.0,
user_177,job_234,2.0,Service was as expected. Neither impressive nor disappointing.
user_336,job_204,,
user_234,job_206,2.0,
user_175,job_349,4.0,
user_89,job_387,4.0,Excellent communication and service. Best agriculture & gardening professional in Mostaganem.
user_971,job_439,,
user_646,job_457,5.0,
user_686,job_376,,
user_855,job_243,5.0,
user_921,job_4,3.0,Acceptable service in Mila. Some minor issues but overall okay.
user_28,job_199,,
user_820,job_60,,
user_549,job_248,4.0,Great work in Souk Ahras! Would recommend to others looking for transportation services.
user_146,job_201,5.0,
user_241,job_178,5.0,
user_79,job_59,5.0,
user_416,job_441,4.0,
user_641,job_474,,
user_279,job_85,4.0,
user_91,job_225,4.0,Great work in Blida! Would recommend to others looking for handcrafts services.
user_535,job_77,3.0,Reasonable quality work. Some aspects of the Home chef services could be better.
user_82,job_41,,
user_32,job_318,3.0,Fair price for the quality. Average maintenance & repairs service provider in El Oued.
user_303,job_337,3.0,Average work for beauty & wellness. Could improve on timeliness.
user_206,job_439,4.0,
user_923,job_3,3.0,
user_393,job_123,4.0,Very pleased with the results. Expert in Intercity transport with fair pricing.
user_557,job_28,,
user_180,job_61,,
user_104,job_102,3.0,Acceptable service in Blida. Some minor issues but overall okay.
user_122,job_273,4.0,
user_765,job_77,3.0,Acceptable service in Bouira. Some minor issues but overall okay.
user_41,job_190,3.0,
user_448,job_169,1.0,
user_890,job_260,,
user_696,job_381,5.0,Excellent service for Leather crafting. Very professional and punctual.
user_590,job_277,3.0,
user_363,job_114,1.0,
user_484,job_29,2.0,
user_218,job_231,5.0,Professional and courteous. Completed the Smartphone repair work perfectly.
user_525,job_262,,
user_283,job_59,1.0,The service was below expectations. Delays and communication problems.
user_828,job_247,5.0,
user_509,job_403,,
user_405,job_29,,
user_49,job_496,3.0,
user_704,job_211,5.0,
user_341,job_95,1.0,Didn't complete the City tours job properly. Had to find someone else.
user_180,job_203,,
user_856,job_201,,
user_525,job_14,5.0,Professional and courteous. Completed the Graphic design work perfectly.
user_210,job_153,3.0,Acceptable service in Djanet. Some minor issues but overall okay.
user_134,job_188,5.0,Great work in Boumerdès! Would recommend to others looking for digital services services.
user_822,job_371,,
user_513,job_376,4.0,
user_392,job_295,4.0,
user_950,job_106,3.0,
user_696,job_472,,
user_486,job_99,4.0,Exceptional skills in food & cuisine. The job was completed ahead of schedule.
user_248,job_52,4.0,Professional and courteous. Completed the Furniture transport work perfectly.
user_650,job_188,2.0,Reasonable quality work. Some aspects of the Social media management could be better.
user_272,job_284,,
user_456,job_221,3.0,Average work for transportation. Could improve on timeliness.
user_532,job_157,3.0,Average work for beauty & wellness. Could improve on timeliness.
user_55,job_484,4.0,Excellent service for Manicure & pedicure. Very professional and punctual.
user_107,job_332,3.0,
user_107,job_482,1.0,Disappointed with the Homemade couscous service. Many issues left unresolved.
user_895,job_367,,
user_767,job_217,4.0,
user_820,job_106,,
user_83,job_438,,
user_328,job_423,5.0,Great work in Tissemsilt! Would recommend to others looking for handcrafts services.
user_443,job_335,3.0,Completed the job as required. Standard digital services service.
user_171,job_20,4.0,Professional and courteous. Completed the French language lessons work perfectly.
user_640,job_56,4.0,Great work in Béni Abbès! Would recommend to others looking for events & celebrations services.
user_135,job_354,3.0,Decent work but took longer than expected for Traditional carpet making completion.
user_380,job_220,2.0,Decent work but took longer than expected for Garden maintenance completion.
user_349,job_360,,
user_115,job_178,3.0,Completed the job as required. Standard beauty & wellness service.
user_680,job_156,5.0,
user_74,job_1,4.0,
user_207,job_3,3.0,
user_678,job_319,5.0,
user_62,job_469,4.0,Professional and courteous. Completed the Traditional bread baking work perfectly.
user_226,job_400,5.0,
user_754,job_54,2.0,Reasonable quality work. Some aspects of the Pottery services could be better.
user_950,job_265,2.0,Reasonable quality work. Some aspects of the Event decoration could be better.
user_344,job_387,1.0,
user_809,job_182,,
user_97,job_1,5.0,
user_901,job_273,5.0,The quality of work was outstanding. I'll definitely hire again for DJ services.
user_717,job_35,,
user_251,job_364,5.0,Excellent communication and service. Best digital services professional in Guelma.
user_594,job_135,4.0,Exceptional skills in teaching & education. The job was completed ahead of schedule.
user_813,job_140,,
user_168,job_352,5.0,Great work in Mila! Would recommend to others looking for agriculture & gardening services.
user_377,job_385,5.0,Very satisfied with the Traditional dress sewing service. Fast and efficient.
user_191,job_164,3.0,Decent work but took longer than expected for Garden maintenance completion.
user_807,job_308,4.0,
user_391,job_141,,
user_900,job_297,,
user_12,job_391,4.0,Professional and courteous. Completed the Electrical installations work perfectly.
user_985,job_381,5.0,Professional and courteous. Completed the Leather crafting work perfectly.
user_433,job_481,2.0,Average work for digital services. Could improve on timeliness.
user_703,job_440,,
user_77,job_490,4.0,Excellent communication and service. Best digital services professional in Ouled Djellal.
user_891,job_209,4.0,
user_801,job_33,5.0,
user_784,job_20,2.0,Completed the job as required. Standard teaching & education service.
user_165,job_80,,
user_193,job_79,3.0,Average work for food & cuisine. Could improve on timeliness.
user_639,job_89,,
user_922,job_425,4.0,Professional and courteous. Completed the Traditional dress sewing work perfectly.
user_519,job_423,4.0,
user_640,job_403,5.0,Excellent service for Computer skills training. Very professional and punctual.
user_778,job_257,5.0,Excellent service for Event photography. Very professional and punctual.
user_855,job_314,,
user_554,job_302,,
